source,code,name,brand,normalized_name,unit,packing,size,capacity,price,price_after_promotion,promotion,url,note,crawl_date,product_key
lottemart,18935012413328,Thùng 24 Lon Bia Sài Gòn Lager 4.3% ABV 330ml,Sài Gòn,thung 24 lon bia sai gon lager 4 3 abv 330ml,Thùng,24,,330ml,276000,264000,4.35%,https://www.lottemart.vn/vi-nsg/product/thung-24-lon-bia-sai-gon-lager-330ml-lon-18935012413328-p10826,,2025-11-22,SÀIGÒN_330ML_24
lottemart,38935012443305,Lốc 6 Lon Bia Sài Gòn Special Sleek 4.9% ABV 330ml,Sài Gòn,loc 6 lon bia sai gon special sleek 4 9 abv 330ml,Lon,6,,330ml,84000,84000,,https://www.lottemart.vn/vi-nsg/product/sai-gon-special-sleek-beer-4-9-abv-330ml-x-6-cans-38935012443305-p48301,,2025-11-22,SÀIGÒN_330ML_6
lottemart,8934692090037,Thùng 24 Lon Bia 1664 Blanc 5% ABV 330ml,1664 Blanc,thung 24 lon bia 1664 blanc 5 abv 330ml,Thùng,24,,330ml,405600,405600,,https://www.lottemart.vn/vi-nsg/product/bia-blanc-1664-lon-330ml-8934692090037-p49560,,2025-11-22,1664BLANC_330ML_24
lottemart,330ml,Bia Tuyết Edelweiss 4.9% ABV 330ml x Thùng 24 Lon,Edelweiss,bia tuyet edelweiss 4 9 abv 330ml x thung 24 lon,Thùng,24,,330ml,470400,470400,,https://www.lottemart.vn/vi-nsg/product/edelweiss-snow-beer-4-9-abv-330ml-pack-of-24-cans-9028800740965-p10489,,2025-11-22,EDELWEISS_330ML_24
lottemart,8936094291210,Thùng 24 Lon Bia Budweiser 5% ABV 330ml/Lon,Budweiser,thung 24 lon bia budweiser 5 abv 330ml lon,Thùng,24,,330ml,463200,429600,7%,https://www.lottemart.vn/vi-nsg/product/thung-24-lon-bia-budweiser-330ml-lon-8936094291210-p153,,2025-11-22,BUDWEISER_330ML_24
lottemart,export,Thùng 24 Lon Bia Sài Gòn Export Premium 4.8% ABV 330ml,Sài Gòn,thung 24 lon bia sai gon export premium 4 8 abv 330ml,Thùng,24,,330ml,292800,285600,2.46%,https://www.lottemart.vn/vi-nsg/product/sai-gon-export-premium-beer-4-8-abv-330ml-x-24-cans-18935012443349-p68366,,2025-11-22,SÀIGÒN_330ML_24
lottemart,sapporo,Thùng 24 Lon Bia Sapporo Premium 5% ABV 330ml,Sapporo,thung 24 lon bia sapporo premium 5 abv 330ml,Thùng,24,,330ml,477600,468000,2.01%,https://www.lottemart.vn/vi-nsg/product/thung-24-lon-bia-sapporo-premium-5-abv-330ml-8936061260249-p10525,,2025-11-22,SAPPORO_330ML_24
lottemart,8936094291326,Thùng 12 Lon Bia Budweiser 5% ABV 500ml,Budweiser,thung 12 lon bia budweiser 5 abv 500ml,Thùng,12,,500ml,358800,358800,,https://www.lottemart.vn/vi-nsg/product/budweiser-beer-5-abv-500ml-x-12-cans-8936094291326-p10624,,2025-11-22,BUDWEISER_500ML_12
lottemart,8934692090068,Thùng 24 Chai Bia 1664 Blanc 5% ABV 330ml,1664 Blanc,thung 24 chai bia 1664 blanc 5 abv 330ml,Thùng,24,,330ml,480000,480000,,https://www.lottemart.vn/vi-nsg/product/thung-24-chai-bia-blanc-1664-330ml-8934692090068-p10645,,2025-11-22,1664BLANC_330ML_24
lottemart,38935012413322,Lốc 6 Lon Bia Sài Gòn Lager 4.3% ABV Lon 330ml,Sài Gòn,loc 6 lon bia sai gon lager 4 3 abv lon 330ml,Lon,6,,330ml,69000,66000,4.35%,https://www.lottemart.vn/vi-nsg/product/loc-6-lon-bia-sai-gon-lager-lon-330ml-38935012413322-p1325,,2025-11-22,SÀIGÒN_330ML_6
lottemart,8936036201215,Thùng 24 Chai Bia Hoegaarden White 4.9% 330ml,Hoegaarden,thung 24 chai bia hoegaarden white 4 9 330ml,Thùng,24,,330ml,768000,768000,,https://www.lottemart.vn/vi-nsg/product/thung-24-chai-bia-hoegaarden-trang-chai-330ml-chai-8936036201215-p11162,,2025-11-22,HOEGAARDEN_330ML_24
lottemart,8935012413338,Bia 333 5.3% ABV Lon 330ml,333,bia 333 5 3 abv lon 330ml,Lon,1,,330ml,11900,11900,,https://www.lottemart.vn/vi-nsg/product/bia-333-lon-330ml-8935012413338-p3821,,2025-11-22,333_330ML_1
lottemart,sapporo,Lốc 6 Lon Bia Sapporo Premium 5% ABV 330ml,Sapporo,loc 6 lon bia sapporo premium 5 abv 330ml,Lon,6,,330ml,119400,117000,2.01%,https://www.lottemart.vn/vi-nsg/product/sapporo-premium-beer-5-abv-330ml-x-6-cans-8936061260232-p10797,,2025-11-22,SAPPORO_330ML_6
lottemart,8934822801335,Bia Tiger Crystal 4.6% Lon 330ml,Tiger,bia tiger crystal 4 6 lon 330ml,Lon,4,,330ml,16900,16500,2.37%,https://www.lottemart.vn/vi-nsg/product/bia-tiger-sleek-crystal-4-6-abv-lon-330ml-8934822801335-p10459,,2025-11-22,TIGER_330ML_4
lottemart,carlsberg,Thùng 24 Lon Bia Carlsberg Danish Pilsner 5% ABV 330ml,Carlsberg,thung 24 lon bia carlsberg danish pilsner 5 abv 330ml,Thùng,24,,330ml,456000,456000,,https://www.lottemart.vn/vi-nsg/product/bia-carlsberg-pilsner-330ml-8934692020225-p47099,,2025-11-22,CARLSBERG_330ML_24
lottemart,8934822434212,Thùng 20 Lon Bia Tiger Soju Infused Lager Wonder Melon Vị Dưa Lưới 4% ABV 330ml,Tiger,thung 20 lon bia tiger soju infused lager wonder melon vi dua luoi 4 abv 330ml,Thùng,20,,330ml,400000,400000,,https://www.lottemart.vn/vi-nsg/product/tiger-soju-infused-lager-wonder-melon-beer-4-abv-330ml-x-20-cans-8934822434212-p51450,,2025-11-22,TIGER_330ML_20
lottemart,8934822424213,Thùng 20 Lon Bia Tiger Soju Infused Lager Cheeky Plum Vị Mận 4% ABV 330ml,Tiger,thung 20 lon bia tiger soju infused lager cheeky plum vi man 4 abv 330ml,Thùng,20,,330ml,400000,400000,,https://www.lottemart.vn/vi-nsg/product/bia-tiger-soju-man-anh-dao-330ml-8934822424213-p51451,,2025-11-22,TIGER_330ML_20
lottemart,6915878224158,Bia Corona Extra 4.5% ABV Chai 300ml,Corona,bia corona extra 4 5 abv chai 300ml,Chai,4,,300ml,24900,23600,5%,https://www.lottemart.vn/vi-nsg/product/corona-extra-beer-4-5-abv-300ml-6915878224158-p61491,,2025-11-22,CORONA_300ML_4
lottemart,8934822235338,Bia Heineken 5% ABV 330ml x Lốc 6 Lon,Heineken,bia heineken 5 abv 330ml x loc 6 lon,Lon,6,,330ml,112000,112000,,https://www.lottemart.vn/vi-nsg/product/bia-heineken-sleek-5-abv-loc-6-lon-x-330ml-8934822235338-p10726,,2025-11-22,HEINEKEN_330ML_6
lottemart,8934822813338,Thùng 24 Lon Bia Tiger Crystal 4.6% ABV 330ml,Tiger,thung 24 lon bia tiger crystal 4 6 abv 330ml,Thùng,24,,330ml,405600,396000,2.37%,https://www.lottemart.vn/vi-nsg/product/bia-tiger-sleek-crystal-4-6-abv-thung-24-lon-x-330ml-8934822813338-p11063,,2025-11-22,TIGER_330ML_24
lottemart,4901004021076,Bia Asahi Super Dry 5% ABV Lon 330ml,Asahi,bia asahi super dry 5 abv lon 330ml,Lon,1,,330ml,32900,32900,,https://www.lottemart.vn/vi-nsg/product/bia-asahi-super-dry-5-abv-lon-330ml-4901004021076-p221399,,2025-11-22,ASAHI_330ML_1
lottemart,8934822404338,Bia Larue Special 4.6% ABV Lon 330ml x Thùng 24 Lon,Larue,bia larue special 4 6 abv lon 330ml x thung 24 lon,Thùng,24,,330ml,271200,271200,,https://www.lottemart.vn/vi-nsg/product/bia-larue-special-4-6-abv-thung-24-lon-x-330ml-8934822404338-p10628,,2025-11-22,LARUE_330ML_24
lottemart,333,Thùng 24 Lon Bia 333 Pilsner Extra Smooth 4.3% ABV 330ml,333,thung 24 lon bia 333 pilsner extra smooth 4 3 abv 330ml,Thùng,24,,330ml,331200,316800,4.35%,https://www.lottemart.vn/vi-nsg/product/bia-333-pilsner-extra-smooth-330ml-18935012443394-p221227,,2025-11-22,333_330ML_24
lottemart,8934692011063,Thùng 24 Lon Bia Halida 4.5% ABV Lon 330ml,Halida,thung 24 lon bia halida 4 5 abv lon 330ml,Thùng,24,,330ml,261600,261600,,https://www.lottemart.vn/vi-nsg/product/halida-beer-4-5-abv-330ml-x-24-cans-8934692011063-p10551,,2025-11-22,HALIDA_330ML_24
lottemart,8934822213336,Thùng 24 Lon Bia Heineken Sleek 5%ABV 330ml,Heineken,thung 24 lon bia heineken sleek 5 abv 330ml,Thùng,24,,330ml,446400,432000,3.23%,https://www.lottemart.vn/vi-nsg/product/bia-heineken-sleek-5-abv-thung-24-lon-x-330ml-8934822213336-p10526,Mua 1 tặng 1 Strongbow 320ml,2025-11-22,HEINEKEN_330ML_24
lottemart,8934822212339,Bia Heineken Sleek 5% ABV Lon 330ml,Heineken,bia heineken sleek 5 abv lon 330ml,Lon,1,,330ml,18600,18000,3.23%,https://www.lottemart.vn/vi-nsg/product/bia-heineken-sleek-5-abv-lon-330ml-8934822212339-p10565,,2025-11-22,HEINEKEN_330ML_1
lottemart,8936094291234,Lốc 6 Lon Bia Budweiser 5% ABV 330ml/Lon,Budweiser,loc 6 lon bia budweiser 5 abv 330ml lon,Lon,6,,330ml,115800,107400,7%,https://www.lottemart.vn/vi-nsg/product/budweiser-beer-5-abv-330-ml-x-6-cans-8936094291234-p152,,2025-11-22,BUDWEISER_330ML_6
lottemart,4962656136013,Bia Orion Draft 5% ABV Lon 350ml,Orion,bia orion draft 5 abv lon 350ml,Lon,1,,350ml,59300,59300,,https://www.lottemart.vn/vi-nsg/product/orion-draft-beer-5-abv-350ml-4962656136013-p59298,,2025-11-22,ORION_350ML_1
lottemart,8934822201272,Bia Heineken Silver 4% ABV Lon 250ml,Heineken,bia heineken silver 4 abv lon 250ml,Lon,4,,250ml,15000,15000,,https://www.lottemart.vn/vi-nsg/product/bia-heineken-silver-4-abv-lon-250ml-8934822201272-p10670,,2025-11-22,HEINEKEN_250ML_4
lottemart,8936094291036,Lốc 6 Lon Bia Budweiser 5% ABV 330ml,Budweiser,loc 6 lon bia budweiser 5 abv 330ml,Lon,6,,330ml,115800,107400,7%,https://www.lottemart.vn/vi-nsg/product/budweiser-beer-5-abv-330ml-x-6-cans-8936094291036-p10658,,2025-11-22,BUDWEISER_330ML_6
lottemart,8936036201642,Bia Hoegaarden Vị Đào 3% ABV Lon 500ml,Hoegaarden,bia hoegaarden vi ao 3 abv lon 500ml,Lon,1,,500ml,36500,36500,,https://www.lottemart.vn/vi-nsg/product/bia-hoegaarden-dao-lon-500ml-8936036201642-p47674,,2025-11-22,HOEGAARDEN_500ML_1
lottemart,danish,Lốc 6 Lon Bia Carlsberg Danish Pilsner 330ml 5% ABV,Carlsberg,loc 6 lon bia carlsberg danish pilsner 330ml 5 abv,Lon,6,,330ml,114000,114000,,https://www.lottemart.vn/vi-nsg/product/carlsberg-danish-pilsner-beer-5-abv-330ml-x-6-cans-8934692020249-p46748,,2025-11-22,CARLSBERG_330ML_6
lottemart,8934822203511,Lốc 6 Lon Bia Heineken Silver 330ml/Lon,Heineken,loc 6 lon bia heineken silver 330ml lon,Lon,6,,330ml,116000,116000,,https://www.lottemart.vn/vi-nsg/product/bia-heineken-sleek-silver-4-abv-loc-6-lon-x-330ml-8934822203511-p10867,,2025-11-22,HEINEKEN_330ML_6
lottemart,8935012413321,Bia Sài Gòn Lager 4.3% ABV Lon 330ML,Sài Gòn,bia sai gon lager 4 3 abv lon 330ml,Lon,4,,330ml,11500,11000,4.35%,https://www.lottemart.vn/vi-nsg/product/bia-sai-gon-lager-lon-330ml-8935012413321-p1232,,2025-11-22,SÀIGÒN_330ML_4
lottemart,4066600601920,Bia Paulaner Weissbier 5.5% Lon 500ml,Paulaner,bia paulaner weissbier 5 5 lon 500ml,Lon,1,,500ml,70900,70900,,https://www.lottemart.vn/vi-nsg/product/paulaner-weissbier-beer-5-5-abv-500ml-4066600601920-p53139,,2025-11-22,PAULANER_500ML_1
lottemart,8934822391218,Bia Tuyết Edelweiss 4.9% ABV Lon 330ml,Edelweiss,bia tuyet edelweiss 4 9 abv lon 330ml,Lon,4,,330ml,19600,19600,,https://www.lottemart.vn/vi-nsg/product/edelweiss-beer-4-9-abv-330ml-8934822391218-p47902,,2025-11-22,EDELWEISS_330ML_4
lottemart,8935012443304,Bia Sài Gòn Special Sleek 4.9% ABV Lon 330ml,Sài Gòn,bia sai gon special sleek 4 9 abv lon 330ml,Lon,4,,330ml,14000,14000,,https://www.lottemart.vn/vi-nsg/product/bia-saigon-special-sleek-330ml-8935012443304-p45291,,2025-11-22,SÀIGÒN_330ML_4
lottemart,8934692070121,Lốc 6 Lon Bia Huda Xanh 4.7% ABV Lon 330ml,Huda,loc 6 lon bia huda xanh 4 7 abv lon 330ml,Lon,6,,330ml,74400,74400,,https://www.lottemart.vn/vi-nsg/product/huda-green-lable-beer-4-7-abv-330ml-x-6-cans-8934692070121-p10547,,2025-11-22,HUDA_330ML_6
lottemart,8934692090020,Bia 1664 Blanc 5% ABV Lon 330ml,1664 Blanc,bia 1664 blanc 5 abv lon 330ml,Lon,1,,330ml,16900,16900,,https://www.lottemart.vn/vi-nsg/product/bia-1664-blanc-5-abv-lon-330ml-8934692090020-p43248,,2025-11-22,1664BLANC_330ML_1
lottemart,8934692010011,Bia Halida 4.5% ABV Lon 330ml,Halida,bia halida 4 5 abv lon 330ml,Lon,4,,330ml,10900,10900,,https://www.lottemart.vn/vi-nsg/product/halida-beer-4-5-abv-330ml-8934692010011-p10548,,2025-11-22,HALIDA_330ML_4
lottemart,8858727401837,Bia Lúa Mì Trắng San Miguel Cerveza Blanca 5.4% ABV Lon 490ml,1664 Blanc,bia lua mi trang san miguel cerveza blanca 5 4 abv lon 490ml,Lon,1,,490ml,42000,42000,,https://www.lottemart.vn/vi-nsg/product/san-miguel-cerveza-blanca-wheat-beer-5-4-abv-490ml-8858727401837-p10493,,2025-11-22,1664BLANC_490ML_1
lottemart,8934822431211,Bia Tiger Soju Infused Lager Wonder Melon Vị Dưa Lưới 4% ABV Lon 330ml,Tiger,bia tiger soju infused lager wonder melon vi dua luoi 4 abv lon 330ml,Lon,4,,330ml,20000,20000,,https://www.lottemart.vn/vi-nsg/product/tiger-soju-infused-lager-wonder-melon-beer-4-abv-330ml-8934822431211-p51453,,2025-11-22,TIGER_330ML_4
lottemart,8934822406332,Lốc 6 Lon Bia Larue Special 4.6% ABV 330ml,Larue,loc 6 lon bia larue special 4 6 abv 330ml,Lon,6,,330ml,67800,67800,,https://www.lottemart.vn/vi-nsg/product/bia-larue-special-4-6-abv-loc-6-lon-x-330ml-8934822406332-p11227,,2025-11-22,LARUE_330ML_6
lottemart,6901035617628,Bia Tsingtao 1903 5% Vol Lon 500ml,Tsingtao,bia tsingtao 1903 5 vol lon 500ml,Lon,1,,500ml,46800,46800,,https://www.lottemart.vn/vi-nsg/product/bia-tsingtao-1903-5-vol-lon-500ml-6901035617628-p10461,,2025-11-22,TSINGTAO_500ML_1
lottemart,export,Bia Sài Gòn Export Premium 4.8% ABV Lon 330ml,Sài Gòn,bia sai gon export premium 4 8 abv lon 330ml,Lon,4,,330ml,12200,11900,2.46%,https://www.lottemart.vn/vi-nsg/product/sai-gon-export-premium-beer-4-8-abv-330ml-8935012443342-p61490,,2025-11-22,SÀIGÒN_330ML_4
lottemart,8934822906337,Lốc 6 Lon Bia Larue 4.2% ABV 330ml,Larue,loc 6 lon bia larue 4 2 abv 330ml,Lon,6,,330ml,66000,66000,,https://www.lottemart.vn/vi-nsg/product/larue-beer-4-2-abv-330ml-x-6-cans-8934822906337-p11229,,2025-11-22,LARUE_330ML_6
lottemart,8934822220112,Bia Việt 4.3% ABV Lon 330ml,Bia Việt,bia viet 4 3 abv lon 330ml,Lon,4,,330ml,11700,11700,,https://www.lottemart.vn/vi-nsg/product/bia-viet-beer-4-3-abv-330ml-8934822220112-p10804,,2025-11-22,BIAVIỆT_330ML_4
lottemart,8934692090013,Bia 1664 Blanc 5% ABV Chai 330ml,1664 Blanc,bia 1664 blanc 5 abv chai 330ml,Chai,1,,330ml,20000,20000,,https://www.lottemart.vn/vi-nsg/product/bia-blanc-1664-chai-330ml-8934692090013-p10646,,2025-11-22,1664BLANC_330ML_1
lottemart,sapporo,Bia Sapporo Premium 5% ABV Lon 330ml,Sapporo,bia sapporo premium 5 abv lon 330ml,Lon,1,,330ml,19900,19500,2.01%,https://www.lottemart.vn/vi-nsg/product/bia-sapporo-premium-lon-330ml-8936061260218-p10524,Mua 5 tặng 1 Bia Sapporo Premi 330ml,2025-11-22,SAPPORO_330ML_1
