source,code,name,brand,normalized_name,unit,packing,size,capacity,price,price_after_promotion,promotion,url,note,crawl_date,product_key
megamarket,,"Bia Corona Extra, thùng 24 chai, 250ml",Corona,bia corona extra thung 24 chai 250ml,Thùng,24,,250ml,560000,560000,,https://online.mmvietnam.com/product/bia-corona-extra-thung-24-chai-250ml.html,,2025-11-22,CORONA_250ML_24
megamarket,,"Bia Bud Budvar vàng, thùng 24 lon, 330ml",,bia bud budvar vang thung 24 lon 330ml,Thùng,24,,330ml,1102000,1102000,,https://online.mmvietnam.com/product/bia-bud-budvar-vang-thung-24-lon-330ml.html,,2025-11-22,330ML_24
megamarket,,"Bia Budweiser, thùng 24+4 lon, 250ml",Budweiser,bia budweiser thung 24 4 lon 250ml,Thùng,4,,250ml,376000,376000,,https://online.mmvietnam.com/product/bia-budweiser-thung-24-4-lon-250ml.html,,2025-11-22,BUDWEISER_250ML_4
megamarket,,"Bia Sanwald Hefeweizen, 500ml",Sanwald,bia sanwald hefeweizen 500ml,,1,,500ml,75000,75000,,https://online.mmvietnam.com/product/bia-sanwald-hefe-weizen-500ml.html,,2025-11-22,SANWALD_500ML_1
megamarket,,"Bia Duvel Strong, 330ml",Duvel,bia duvel strong 330ml,,1,,330ml,69000,69000,,https://online.mmvietnam.com/product/bia-duvel-strong-chai-330ml.html,,2025-11-22,DUVEL_330ML_1
megamarket,,"Bia Duvel Strong, thùng 24 lon, 330ml",Duvel,bia duvel strong thung 24 lon 330ml,Thùng,24,,330ml,1629000,1629000,,https://online.mmvietnam.com/product/bia-duvel-strong-thung-24-lon-330ml.html,,2025-11-22,DUVEL_330ML_24
megamarket,,"Bia Duvel IPA, thùng 24 lon, 330ml",Duvel,bia duvel ipa thung 24 lon 330ml,Thùng,24,,330ml,1995000,1995000,,https://online.mmvietnam.com/product/bia-duvel-ipa-thung-24-lon-330ml.html,,2025-11-22,DUVEL_330ML_24
megamarket,,"Bia Paulaner Oktober, 500ml",Paulaner,bia paulaner oktober 500ml,,1,,500ml,72000,72000,,https://online.mmvietnam.com/product/bia-paulaner-oktober-500ml.html,,2025-11-22,PAULANER_500ML_1
megamarket,,"Bia Paulaner Munich, thùng 20 chai, 500ml",Paulaner,bia paulaner munich thung 20 chai 500ml,Thùng,20,,500ml,1719000,1719000,,https://online.mmvietnam.com/product/bia-paulaner-munich-thung-20-chai-500ml.html,,2025-11-22,PAULANER_500ML_20
megamarket,,"Bia Chimay Gold, 330ml",Chimay,bia chimay gold 330ml,,1,,330ml,112000,112000,,https://online.mmvietnam.com/product/bia-chimay-gold-330ml.html,,2025-11-22,CHIMAY_330ML_1
megamarket,,"Bia Chimay Blue, 330ml",Chimay,bia chimay blue 330ml,,1,,330ml,129000,129000,,https://online.mmvietnam.com/product/bia-chimay-blue-330ml.html,,2025-11-22,CHIMAY_330ML_1
megamarket,,"Nước táo lên men Dalat Cider vị thơm, thùng 12 chai, 330ml",Dalat Cider,nuoc tao len men dalat cider vi thom thung 12 chai 330ml,Thùng,12,,330ml,399000,399000,,https://online.mmvietnam.com/product/nuoc-tao-len-men-dalat-cider-vi-thom-thung-12-chai-330ml.html,,2025-11-22,DALATCIDER_330ML_12
megamarket,,"Nước táo lên men Dalat Cider vị táo, thùng 12 chai, 330ml",Dalat Cider,nuoc tao len men dalat cider vi tao thung 12 chai 330ml,Thùng,12,,330ml,399000,399000,,https://online.mmvietnam.com/product/nuoc-tao-len-men-dalat-cider-vi-tao-thung-12-chai-330ml.html,,2025-11-22,DALATCIDER_330ML_12
megamarket,,"Nước táo lên men Da Lat Cider vị thơm, lốc 12 lon, 330ml",,nuoc tao len men da lat cider vi thom loc 12 lon 330ml,Lon,12,,330ml,352000,352000,,https://online.mmvietnam.com/product/nuoc-tao-len-men-da-lat-cider-vi-thom-loc-12-lon-330ml.html,,2025-11-22,330ML_12
megamarket,,"Nước táo lên men Strongbow táo, lốc 6 lon, 32CL",Strongbow,nuoc tao len men strongbow tao loc 6 lon 32cl,Lon,6,,32cl,106000,106000,,https://online.mmvietnam.com/product/nuoc-tao-len-men-strongbow-tao-loc-6-lon-32cl.html,,2025-11-22,STRONGBOW_32CL_6
megamarket,,"Bia Eastwest Pilsner, thùng 12 lon, 330ml",,bia eastwest pilsner thung 12 lon 330ml,Thùng,12,,330ml,449000,449000,,https://online.mmvietnam.com/product/bia-eastwest-pilsner-thung-12-lon-330ml.html,,2025-11-22,330ML_12
megamarket,,"Bia Hanoi, lốc 6 lon, 330ml",,bia hanoi loc 6 lon 330ml,Lon,6,,330ml,68000,68000,,https://online.mmvietnam.com/product/bia-hanoi-loc-6-lon-330ml.html,,2025-11-22,330ML_6
megamarket,,"Bia 333 Pilsner, lốc 6 lon, 330ml",333,bia 333 pilsner loc 6 lon 330ml,Lon,6,,330ml,79000,77000,3%,https://online.mmvietnam.com/product/bia-333-pilsner-loc-6-lon-330ml.html,,2025-11-22,333_330ML_6
megamarket,,"Bia Tuborg Ice, lốc 6 lon, 330ml",Tuborg,bia tuborg ice loc 6 lon 330ml,Lon,6,,330ml,97000,97000,,https://online.mmvietnam.com/product/bia-tuborg-ice-loc-6-lon-330ml.html,,2025-11-22,TUBORG_330ML_6
megamarket,,"Bia Hanoi Premium, lốc 6 lon, 330ml",,bia hanoi premium loc 6 lon 330ml,Lon,6,,330ml,79900,79900,,https://online.mmvietnam.com/product/bia-hanoi-premium-loc-6-lon-330ml.html,,2025-11-22,330ML_6
megamarket,,"Bia Trúc Bạch IPA, lốc 6 chai, 330ml",Trúc Bạch,bia truc bach ipa loc 6 chai 330ml,Chai,6,,330ml,486000,486000,,https://online.mmvietnam.com/product/bia-truc-bach-ipa-loc-6-chai-330ml.html,Mua từ 3 giảm 2%,2025-11-22,TRÚCBẠCH_330ML_6
megamarket,,"Bia Abbaye Blonde Ale 6%, 330ml",Abbaye,bia abbaye blonde ale 6 330ml,Lon,6,,330ml,105000,105000,,https://online.mmvietnam.com/product/bia-abbaye-blonde-ale-6-330ml.html,Mua từ 3 giảm 2%,2025-11-22,ABBAYE_330ML_6
megamarket,,"Bia Tiger Platinum, lốc 6 lon, 330ml",Tiger,bia tiger platinum loc 6 lon 330ml,Lon,6,,330ml,115000,115000,,https://online.mmvietnam.com/product/bia-tiger-platinum-loc-6-lon-330ml.html,,2025-11-22,TIGER_330ML_6
megamarket,,"Bia Chimay Triple Ale, 330ml",Chimay,bia chimay triple ale 330ml,,1,,330ml,129000,129000,,https://online.mmvietnam.com/product/bia-chimay-triple-ale-330ml.html,Mua từ 3 giảm 1.94%,2025-11-22,CHIMAY_330ML_1
megamarket,,"Bia Việt, lốc 6 lon, 330ml",Bia Việt,bia viet loc 6 lon 330ml,Lon,6,,330ml,69000,69000,,https://online.mmvietnam.com/product/bia-viet-loc-6-lon-330ml.html,,2025-11-22,BIAVIỆT_330ML_6
megamarket,,"Bia Budweiser Budvar, thùng 24 lon, 500ml",Budweiser,bia budweiser budvar thung 24 lon 500ml,Thùng,24,,500ml,1359000,1359000,,https://online.mmvietnam.com/product/bia-budweiser-budvar-thung-24-lon-500ml.html,,2025-11-22,BUDWEISER_500ML_24
megamarket,,"Bia Pilsner Urquell, thùng 24 lon, 500ml",Pilsner Urquell,bia pilsner urquell thung 24 lon 500ml,Thùng,24,,500ml,1489000,1489000,,https://online.mmvietnam.com/product/bia-pilsner-urquell-thung-24-lon-500ml.html,Mua từ 3 giảm 2%,2025-11-22,PILSNERURQUELL_500ML_24
megamarket,,"Bia Tuborg, lốc 6 lon, 330ml",Tuborg,bia tuborg loc 6 lon 330ml,Lon,6,,330ml,88000,88000,,https://online.mmvietnam.com/product/bia-tuborg-loc-6-lon-330ml.html,Mua từ 3 giảm 1.94%,2025-11-22,TUBORG_330ML_6
megamarket,,"Bia Huda, lốc 6 lon, 330ml",Huda,bia huda loc 6 lon 330ml,Lon,6,,330ml,72000,72000,,https://online.mmvietnam.com/product/bia-huda-loc-6-lon-330ml.html,Mua từ 3 giảm 1.95%,2025-11-22,HUDA_330ML_6
megamarket,,"Bia Budweiser Budvar, thùng 24 lon, 330ml",Budweiser,bia budweiser budvar thung 24 lon 330ml,Thùng,24,,330ml,1050000,1050000,,https://online.mmvietnam.com/product/bia-budweiser-budvar-thung-24-lon-330ml.html,Mua từ 3 giảm 2%,2025-11-22,BUDWEISER_330ML_24
megamarket,,"Bia Budweiser Budvar, lon 330ml",Budweiser,bia budweiser budvar lon 330ml,Lon,1,,330ml,44000,44000,,https://online.mmvietnam.com/product/bia-budweiser-budvar-lon-330ml.html,,2025-11-22,BUDWEISER_330ML_1
megamarket,,"Bia G De Grand Cru, 330ml",G De Grand Cru,bia g de grand cru 330ml,,1,,330ml,139000,139000,,https://online.mmvietnam.com/product/bia-g-de-grand-cru-330ml.html,Mua từ 3 giảm 1.95%,2025-11-22,GDEGRANDCRU_330ML_1
megamarket,,"Bia Budweiser Budvar đen, thùng 24 chai, 330ml",Budweiser,bia budweiser budvar en thung 24 chai 330ml,Thùng,24,,330ml,1102000,1102000,,https://online.mmvietnam.com/product/bia-budweiser-budvar-den-thung-24-chai-330ml.html,Mua từ 3 giảm 2%,2025-11-22,BUDWEISER_330ML_24
