source,code,name,brand,normalized_name,unit,packing,size,capacity,price,price_after_promotion,promotion,url,note,crawl_date,product_key
cooponline,250902143,,,,,1,,,0,0,,https://cooponline.vn/thuc-uong-dai-mach-heineken-0-0-lon-250ml--s250902143,,2025-11-23,1
cooponline,250902160,,,,,1,,,0,0,,https://cooponline.vn/thuc-uong-dai-mach-heineken-0-0-loc-6x250ml--s250902160,,2025-11-23,1
cooponline,250902174,,,,,1,,,0,0,,https://cooponline.vn/thuc-uong-dai-mach-heineken-0-0-4x6x250ml--s250902174,,2025-11-23,1
cooponline,250906826,,,,,1,,,0,0,,https://cooponline.vn/bia-saigon-chill-lon-250ml--s250906826,,2025-11-23,1
cooponline,250906828,,,,,1,,,0,0,,https://cooponline.vn/bia-saigon-chill-loc-6-lon-x-250ml--s250906828,,2025-11-23,1
cooponline,250906829,,,,,1,,,0,0,,https://cooponline.vn/bia-saigon-chill-thung-24-lon-x-250ml--s250906829,,2025-11-23,1
cooponline,250101070,,,,,1,,,0,0,,https://cooponline.vn/bia-corona-extra-24-x-250ml--s250101070,,2025-11-23,1
cooponline,250101870,,,,,1,,,0,0,,https://cooponline.vn/bia-budweiser-aluminum-chai-355ml--s250101870,,2025-11-23,1
cooponline,250102027,,,,,1,,,0,0,,https://cooponline.vn/bia-tuborg-24-x-330ml--s250102027,,2025-11-23,1
cooponline,250102030,,,,,1,,,0,0,,https://cooponline.vn/bia-blanc-1664-thung-24-lon-x-330ml--s250102030,,2025-11-23,1
cooponline,250102032,,,,,1,,,0,0,,https://cooponline.vn/bia-carlsberg-d-pilsner-330ml--s250102032,,2025-11-23,1
cooponline,250102035,,,,,1,,,0,0,,https://cooponline.vn/bia-carlsberg-d-pilsner-24-x-330ml--s250102035,,2025-11-23,1
cooponline,250102500,,,,,1,,,0,0,,https://cooponline.vn/bia-tuyet-edelweiss-thung-24-lon-x-330ml--s250102500,,2025-11-23,1
cooponline,250105719,,,,,1,,,0,0,,https://cooponline.vn/bia-saigon-gold-lon-cao-330ml--s250105719,,2025-11-23,1
cooponline,250105736,,,,,1,,,0,0,,https://cooponline.vn/bia-sg-gold-lon-cao-18-x-330ml--s250105736,,2025-11-23,1
cooponline,250105743,,,,,1,,,0,0,,https://cooponline.vn/bia-sg-gold-lon-cao-6-x-330ml--s250105743,,2025-11-23,1
cooponline,250106197,,,,,1,,,0,0,,https://cooponline.vn/bia-tiger-soju-infused-larger-vi-dua-luoi-thung-20-lon-x-330ml--s250106197,,2025-11-23,1
cooponline,250106225,,,,,1,,,0,0,,https://cooponline.vn/bia-tiger-platinum-thung-20x330ml--s250106225,,2025-11-23,1
cooponline,250106851,,,,,1,,,0,0,,https://cooponline.vn/bia-larue-thung-24-lon-x-330ml--s250106851,,2025-11-23,1
cooponline,250106864,,,,,1,,,0,0,,https://cooponline.vn/nuoc-uong-dai-mach-heineken-0-0-lon-330ml--s250106864,,2025-11-23,1
cooponline,250106983,,,,,1,,,0,0,,https://cooponline.vn/bia-budweiser-lon-500ml--s250106983,,2025-11-23,1
cooponline,250106994,,,,,1,,,0,0,,https://cooponline.vn/bia-budweiser-thung-12-lon-x-500ml--s250106994,,2025-11-23,1
cooponline,250107117,,,,,1,,,0,0,,https://cooponline.vn/bia-budweiser-lon-cao-24-x-330ml--s250107117,,2025-11-23,1
cooponline,250107176,,,,,1,,,0,0,,https://cooponline.vn/thuc-uong-dai-mach-heineken-0-0-loc-6-x-330ml--s250107176,,2025-11-23,1
cooponline,250107187,,,,,1,,,0,0,,https://cooponline.vn/thuc-uong-dai-mach-heineken-0-0-4-x-6-x-330ml--s250107187,,2025-11-23,1
